instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,day_type,year_label,month_name,weekday_name
16312,2012-11-17,4,1,11,9,0,6,0,1,0.34,0.3182,0.49,0.2239,48,200,248,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16313,2012-11-17,4,1,11,10,0,6,0,1,0.36,0.3333,0.46,0.2537,62,258,320,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16314,2012-11-17,4,1,11,11,0,6,0,1,0.38,0.3939,0.43,0.194,80,343,423,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16315,2012-11-17,4,1,11,12,0,6,0,1,0.4,0.4091,0.4,0.1642,117,359,476,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16316,2012-11-17,4,1,11,13,0,6,0,1,0.42,0.4242,0.38,0.2537,179,346,525,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16317,2012-11-17,4,1,11,14,0,6,0,1,0.42,0.4242,0.38,0.194,175,380,555,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16318,2012-11-17,4,1,11,15,0,6,0,1,0.42,0.4242,0.35,0.2985,175,374,549,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16319,2012-11-17,4,1,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,144,325,469,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16320,2012-11-17,4,1,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,101,302,403,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16321,2012-11-17,4,1,11,18,0,6,0,1,0.36,0.3636,0.5,0.1045,34,237,271,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16322,2012-11-17,4,1,11,19,0,6,0,1,0.34,0.3485,0.53,0.0896,45,208,253,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16323,2012-11-17,4,1,11,20,0,6,0,2,0.34,0.3485,0.66,0.0896,30,142,172,Winter,Mist,Weekend/Holiday,2012,November,Saturday
16324,2012-11-17,4,1,11,21,0,6,0,2,0.32,0.3333,0.57,0.1045,15,124,139,Winter,Mist,Weekend/Holiday,2012,November,Saturday
16325,2012-11-17,4,1,11,22,0,6,0,2,0.32,0.3333,0.57,0.1045,15,130,145,Winter,Mist,Weekend/Holiday,2012,November,Saturday
16326,2012-11-17,4,1,11,23,0,6,0,2,0.3,0.3182,0.7,0.1045,19,114,133,Winter,Mist,Weekend/Holiday,2012,November,Saturday
16327,2012-11-18,4,1,11,0,0,0,0,2,0.3,0.303,0.7,0.1642,11,118,129,Winter,Mist,Weekend/Holiday,2012,November,Sunday
16328,2012-11-18,4,1,11,1,0,0,0,1,0.3,0.2879,0.7,0.194,14,81,95,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16329,2012-11-18,4,1,11,2,0,0,0,1,0.28,0.2879,0.81,0.1045,8,65,73,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16330,2012-11-18,4,1,11,3,0,0,0,2,0.3,0.303,0.81,0.1642,9,37,46,Winter,Mist,Weekend/Holiday,2012,November,Sunday
16331,2012-11-18,4,1,11,4,0,0,0,2,0.3,0.2879,0.81,0.194,4,8,12,Winter,Mist,Weekend/Holiday,2012,November,Sunday
16332,2012-11-18,4,1,11,5,0,0,0,1,0.28,0.2879,0.81,0.1343,5,7,12,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16333,2012-11-18,4,1,11,6,0,0,0,1,0.28,0.2727,0.81,0.1642,2,13,15,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16334,2012-11-18,4,1,11,7,0,0,0,1,0.28,0.2727,0.81,0.194,3,39,42,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16335,2012-11-18,4,1,11,8,0,0,0,1,0.3,0.2879,0.75,0.2537,19,100,119,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16336,2012-11-18,4,1,11,9,0,0,0,1,0.32,0.303,0.7,0.2537,49,155,204,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16337,2012-11-18,4,1,11,10,0,0,0,1,0.34,0.303,0.66,0.2985,79,250,329,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16338,2012-11-18,4,1,11,11,0,0,0,1,0.38,0.3939,0.62,0.2836,92,267,359,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16339,2012-11-18,4,1,11,12,0,0,0,1,0.4,0.4091,0.62,0.2836,101,341,442,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16340,2012-11-18,4,1,11,13,0,0,0,1,0.4,0.4091,0.62,0.3284,113,334,447,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16341,2012-11-18,4,1,11,14,0,0,0,1,0.4,0.4091,0.62,0.2985,125,303,428,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16342,2012-11-18,4,1,11,15,0,0,0,1,0.42,0.4242,0.54,0.2836,89,318,407,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16343,2012-11-18,4,1,11,16,0,0,0,2,0.4,0.4091,0.62,0.3284,59,313,372,Winter,Mist,Weekend/Holiday,2012,November,Sunday
16344,2012-11-18,4,1,11,17,0,0,0,2,0.38,0.3939,0.66,0.2537,48,232,280,Winter,Mist,Weekend/Holiday,2012,November,Sunday
16345,2012-11-18,4,1,11,18,0,0,0,1,0.36,0.3485,0.66,0.2239,36,240,276,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16346,2012-11-18,4,1,11,19,0,0,0,1,0.36,0.3485,0.66,0.1642,16,194,210,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16347,2012-11-18,4,1,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642,9,120,129,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16348,2012-11-18,4,1,11,21,0,0,0,1,0.36,0.3333,0.66,0.2537,17,93,110,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16349,2012-11-18,4,1,11,22,0,0,0,2,0.36,0.3333,0.66,0.2537,8,66,74,Winter,Mist,Weekend/Holiday,2012,November,Sunday
16350,2012-11-18,4,1,11,23,0,0,0,1,0.36,0.3485,0.66,0.2239,6,53,59,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16351,2012-11-19,4,1,11,0,0,1,1,1,0.36,0.3485,0.66,0.2239,5,22,27,Winter,Clear,Working Day,2012,November,Monday
16352,2012-11-19,4,1,11,1,0,1,1,2,0.36,0.3485,0.66,0.2239,0,19,19,Winter,Mist,Working Day,2012,November,Monday
16353,2012-11-19,4,1,11,2,0,1,1,2,0.36,0.3333,0.66,0.2537,0,5,5,Winter,Mist,Working Day,2012,November,Monday
16354,2012-11-19,4,1,11,3,0,1,1,2,0.36,0.3485,0.66,0.2239,0,2,2,Winter,Mist,Working Day,2012,November,Monday
16355,2012-11-19,4,1,11,4,0,1,1,2,0.36,0.3485,0.66,0.2239,1,11,12,Winter,Mist,Working Day,2012,November,Monday
16356,2012-11-19,4,1,11,5,0,1,1,2,0.36,0.3485,0.66,0.2239,1,38,39,Winter,Mist,Working Day,2012,November,Monday
16357,2012-11-19,4,1,11,6,0,1,1,2,0.36,0.3333,0.66,0.2537,3,128,131,Winter,Mist,Working Day,2012,November,Monday
16358,2012-11-19,4,1,11,7,0,1,1,2,0.36,0.3333,0.66,0.2985,5,381,386,Winter,Mist,Working Day,2012,November,Monday
16359,2012-11-19,4,1,11,8,0,1,1,2,0.36,0.3333,0.66,0.2985,13,650,663,Winter,Mist,Working Day,2012,November,Monday
16360,2012-11-19,4,1,11,9,0,1,1,2,0.36,0.3333,0.66,0.2537,18,260,278,Winter,Mist,Working Day,2012,November,Monday
16361,2012-11-19,4,1,11,10,0,1,1,2,0.36,0.3333,0.66,0.2537,33,106,139,Winter,Mist,Working Day,2012,November,Monday
16362,2012-11-19,4,1,11,11,0,1,1,2,0.38,0.3939,0.66,0.2537,33,164,197,Winter,Mist,Working Day,2012,November,Monday
16363,2012-11-19,4,1,11,12,0,1,1,2,0.4,0.4091,0.62,0.2836,35,207,242,Winter,Mist,Working Day,2012,November,Monday
16364,2012-11-19,4,1,11,13,0,1,1,1,0.44,0.4394,0.54,0.2537,46,205,251,Winter,Clear,Working Day,2012,November,Monday
16365,2012-11-19,4,1,11,14,0,1,1,1,0.44,0.4394,0.54,0.2537,47,170,217,Winter,Clear,Working Day,2012,November,Monday
16366,2012-11-19,4,1,11,15,0,1,1,1,0.44,0.4394,0.54,0.194,44,213,257,Winter,Clear,Working Day,2012,November,Monday
16367,2012-11-19,4,1,11,16,0,1,1,1,0.42,0.4242,0.58,0.2537,55,325,380,Winter,Clear,Working Day,2012,November,Monday
16368,2012-11-19,4,1,11,17,0,1,1,2,0.42,0.4242,0.58,0.194,33,586,619,Winter,Mist,Working Day,2012,November,Monday
16369,2012-11-19,4,1,11,18,0,1,1,2,0.4,0.4091,0.58,0.2537,21,559,580,Winter,Mist,Working Day,2012,November,Monday
16370,2012-11-19,4,1,11,19,0,1,1,2,0.4,0.4091,0.58,0.2836,25,381,406,Winter,Mist,Working Day,2012,November,Monday
16371,2012-11-19,4,1,11,20,0,1,1,2,0.38,0.3939,0.62,0.2537,7,252,259,Winter,Mist,Working Day,2012,November,Monday
16372,2012-11-19,4,1,11,21,0,1,1,2,0.38,0.3939,0.54,0.2239,15,188,203,Winter,Mist,Working Day,2012,November,Monday
16373,2012-11-19,4,1,11,22,0,1,1,1,0.34,0.3485,0.66,0.1045,7,106,113,Winter,Clear,Working Day,2012,November,Monday
16374,2012-11-19,4,1,11,23,0,1,1,1,0.34,0.3485,0.66,0.1045,2,72,74,Winter,Clear,Working Day,2012,November,Monday
16375,2012-11-20,4,1,11,0,0,2,1,1,0.32,0.3333,0.7,0.1343,3,26,29,Winter,Clear,Working Day,2012,November,Tuesday
16376,2012-11-20,4,1,11,1,0,2,1,1,0.34,0.3485,0.66,0.1045,3,10,13,Winter,Clear,Working Day,2012,November,Tuesday
16377,2012-11-20,4,1,11,2,0,2,1,2,0.32,0.3333,0.76,0.0896,0,5,5,Winter,Mist,Working Day,2012,November,Tuesday
16378,2012-11-20,4,1,11,3,0,2,1,2,0.34,0.3485,0.71,0.1045,0,2,2,Winter,Mist,Working Day,2012,November,Tuesday
16379,2012-11-20,4,1,11,4,0,2,1,2,0.34,0.3333,0.66,0.194,0,6,6,Winter,Mist,Working Day,2012,November,Tuesday
16380,2012-11-20,4,1,11,5,0,2,1,2,0.34,0.3333,0.66,0.1343,2,32,34,Winter,Mist,Working Day,2012,November,Tuesday
16381,2012-11-20,4,1,11,6,0,2,1,2,0.34,0.3333,0.71,0.1642,2,146,148,Winter,Mist,Working Day,2012,November,Tuesday
16382,2012-11-20,4,1,11,7,0,2,1,1,0.32,0.3333,0.76,0.0896,7,411,418,Winter,Clear,Working Day,2012,November,Tuesday
16383,2012-11-20,4,1,11,8,0,2,1,1,0.34,0.3333,0.71,0.1343,16,649,665,Winter,Clear,Working Day,2012,November,Tuesday
16384,2012-11-20,4,1,11,9,0,2,1,2,0.36,0.3788,0.71,0.0,28,298,326,Winter,Mist,Working Day,2012,November,Tuesday
16385,2012-11-20,4,1,11,10,0,2,1,2,0.4,0.4091,0.66,0.0896,32,144,176,Winter,Mist,Working Day,2012,November,Tuesday
16386,2012-11-20,4,1,11,11,0,2,1,2,0.42,0.4242,0.67,0.0896,45,160,205,Winter,Mist,Working Day,2012,November,Tuesday
16387,2012-11-20,4,1,11,12,0,2,1,2,0.42,0.4242,0.67,0.0,70,243,313,Winter,Mist,Working Day,2012,November,Tuesday
16388,2012-11-20,4,1,11,13,0,2,1,2,0.44,0.4394,0.58,0.0,49,218,267,Winter,Mist,Working Day,2012,November,Tuesday
16389,2012-11-20,4,1,11,14,0,2,1,2,0.44,0.4394,0.58,0.1045,47,177,224,Winter,Mist,Working Day,2012,November,Tuesday
16390,2012-11-20,4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,61,226,287,Winter,Mist,Working Day,2012,November,Tuesday
16391,2012-11-20,4,1,11,16,0,2,1,2,0.42,0.4242,0.62,0.0896,60,335,395,Winter,Mist,Working Day,2012,November,Tuesday
16392,2012-11-20,4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642,37,553,590,Winter,Mist,Working Day,2012,November,Tuesday
16393,2012-11-20,4,1,11,18,0,2,1,2,0.4,0.4091,0.66,0.0896,16,534,550,Winter,Mist,Working Day,2012,November,Tuesday
16394,2012-11-20,4,1,11,19,0,2,1,2,0.4,0.4091,0.71,0.0,23,361,384,Winter,Mist,Working Day,2012,November,Tuesday
16395,2012-11-20,4,1,11,20,0,2,1,2,0.38,0.3939,0.76,0.0,11,224,235,Winter,Mist,Working Day,2012,November,Tuesday
16396,2012-11-20,4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0.0,14,143,157,Winter,Clear,Working Day,2012,November,Tuesday
16397,2012-11-20,4,1,11,22,0,2,1,1,0.36,0.3788,0.71,0.0,7,115,122,Winter,Clear,Working Day,2012,November,Tuesday
16398,2012-11-20,4,1,11,23,0,2,1,1,0.32,0.3333,0.81,0.1045,1,82,83,Winter,Clear,Working Day,2012,November,Tuesday
16399,2012-11-21,4,1,11,0,0,3,1,1,0.34,0.3636,0.81,0.0,1,25,26,Winter,Clear,Working Day,2012,November,Wednesday
16400,2012-11-21,4,1,11,1,0,3,1,1,0.32,0.3333,0.81,0.1045,1,13,14,Winter,Clear,Working Day,2012,November,Wednesday
16401,2012-11-21,4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045,2,6,8,Winter,Clear,Working Day,2012,November,Wednesday
16402,2012-11-21,4,1,11,3,0,3,1,1,0.28,0.2879,0.87,0.1045,0,2,2,Winter,Clear,Working Day,2012,November,Wednesday
16403,2012-11-21,4,1,11,4,0,3,1,1,0.28,0.2879,0.87,0.1045,0,10,10,Winter,Clear,Working Day,2012,November,Wednesday
16404,2012-11-21,4,1,11,5,0,3,1,1,0.28,0.2879,0.87,0.1045,1,28,29,Winter,Clear,Working Day,2012,November,Wednesday
16405,2012-11-21,4,1,11,6,0,3,1,1,0.28,0.303,0.87,0.0896,2,99,101,Winter,Clear,Working Day,2012,November,Wednesday
16406,2012-11-21,4,1,11,7,0,3,1,1,0.26,0.2879,0.87,0.0896,11,262,273,Winter,Clear,Working Day,2012,November,Wednesday
16407,2012-11-21,4,1,11,8,0,3,1,2,0.28,0.303,0.81,0.0896,12,539,551,Winter,Mist,Working Day,2012,November,Wednesday
16408,2012-11-21,4,1,11,9,0,3,1,1,0.32,0.3333,0.76,0.0896,45,320,365,Winter,Clear,Working Day,2012,November,Wednesday
16409,2012-11-21,4,1,11,10,0,3,1,1,0.36,0.3788,0.62,0.0,22,150,172,Winter,Clear,Working Day,2012,November,Wednesday
16410,2012-11-21,4,1,11,11,0,3,1,1,0.4,0.4091,0.5,0.194,43,198,241,Winter,Clear,Working Day,2012,November,Wednesday
16411,2012-11-21,4,1,11,12,0,3,1,1,0.44,0.4394,0.41,0.194,74,270,344,Winter,Clear,Working Day,2012,November,Wednesday
16412,2012-11-21,4,1,11,13,0,3,1,1,0.44,0.4394,0.35,0.2239,70,295,365,Winter,Clear,Working Day,2012,November,Wednesday
16413,2012-11-21,4,1,11,14,0,3,1,1,0.46,0.4545,0.33,0.194,84,329,413,Winter,Clear,Working Day,2012,November,Wednesday
16414,2012-11-21,4,1,11,15,0,3,1,1,0.46,0.4545,0.36,0.0896,68,381,449,Winter,Clear,Working Day,2012,November,Wednesday
16415,2012-11-21,4,1,11,16,0,3,1,1,0.44,0.4394,0.33,0.1343,59,410,469,Winter,Clear,Working Day,2012,November,Wednesday
16416,2012-11-21,4,1,11,17,0,3,1,1,0.4,0.4091,0.4,0.1642,41,333,374,Winter,Clear,Working Day,2012,November,Wednesday
16417,2012-11-21,4,1,11,18,0,3,1,1,0.42,0.4242,0.38,0.1045,24,287,311,Winter,Clear,Working Day,2012,November,Wednesday
16418,2012-11-21,4,1,11,19,0,3,1,1,0.38,0.3939,0.43,0.194,23,220,243,Winter,Clear,Working Day,2012,November,Wednesday
16419,2012-11-21,4,1,11,20,0,3,1,1,0.34,0.3485,0.61,0.1045,11,125,136,Winter,Clear,Working Day,2012,November,Wednesday
16420,2012-11-21,4,1,11,21,0,3,1,1,0.36,0.3788,0.5,0.0,8,97,105,Winter,Clear,Working Day,2012,November,Wednesday
16421,2012-11-21,4,1,11,22,0,3,1,1,0.34,0.3636,0.49,0.0,6,82,88,Winter,Clear,Working Day,2012,November,Wednesday
16422,2012-11-21,4,1,11,23,0,3,1,1,0.32,0.3485,0.61,0.0,7,50,57,Winter,Clear,Working Day,2012,November,Wednesday
16423,2012-11-22,4,1,11,0,1,4,0,1,0.32,0.3333,0.66,0.0896,3,43,46,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16424,2012-11-22,4,1,11,1,1,4,0,1,0.28,0.303,0.65,0.0896,5,37,42,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16425,2012-11-22,4,1,11,2,1,4,0,1,0.24,0.2576,0.75,0.0896,3,15,18,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16426,2012-11-22,4,1,11,3,1,4,0,1,0.24,0.2576,0.75,0.1045,0,6,6,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16427,2012-11-22,4,1,11,4,1,4,0,1,0.22,0.2273,0.8,0.1343,1,2,3,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16428,2012-11-22,4,1,11,5,1,4,0,1,0.24,0.2576,0.75,0.1045,2,6,8,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16429,2012-11-22,4,1,11,6,1,4,0,1,0.26,0.2727,0.7,0.1045,2,15,17,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16430,2012-11-22,4,1,11,7,1,4,0,1,0.22,0.2273,0.75,0.1343,7,49,56,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16431,2012-11-22,4,1,11,8,1,4,0,1,0.24,0.2424,0.75,0.1343,20,77,97,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16432,2012-11-22,4,1,11,9,1,4,0,1,0.3,0.3333,0.65,0.0,25,94,119,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16433,2012-11-22,4,1,11,10,1,4,0,1,0.36,0.3636,0.57,0.1045,65,154,219,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16434,2012-11-22,4,1,11,11,1,4,0,1,0.42,0.4242,0.41,0.0896,89,143,232,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16435,2012-11-22,4,1,11,12,1,4,0,1,0.44,0.4394,0.35,0.0,117,145,262,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16436,2012-11-22,4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0.0,125,144,269,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16437,2012-11-22,4,1,11,14,1,4,0,1,0.48,0.4697,0.29,0.0,125,95,220,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16438,2012-11-22,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0.0,132,96,228,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16439,2012-11-22,4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0.0,101,81,182,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16440,2012-11-22,4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0.0,66,43,109,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16441,2012-11-22,4,1,11,18,1,4,0,1,0.4,0.4091,0.43,0.0,16,54,70,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16442,2012-11-22,4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0.0,13,31,44,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16443,2012-11-22,4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0.0,15,37,52,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16444,2012-11-22,4,1,11,21,1,4,0,1,0.34,0.3485,0.61,0.0896,7,39,46,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16445,2012-11-22,4,1,11,22,1,4,0,1,0.32,0.3485,0.61,0.0,8,36,44,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16446,2012-11-22,4,1,11,23,1,4,0,1,0.3,0.3333,0.7,0.0,8,28,36,Winter,Clear,Weekend/Holiday,2012,November,Thursday
16447,2012-11-23,4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0.0,0,32,32,Winter,Clear,Working Day,2012,November,Friday
16448,2012-11-23,4,1,11,1,0,5,1,1,0.28,0.303,0.81,0.0896,2,11,13,Winter,Clear,Working Day,2012,November,Friday
16449,2012-11-23,4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896,1,4,5,Winter,Clear,Working Day,2012,November,Friday
16450,2012-11-23,4,1,11,3,0,5,1,1,0.26,0.303,0.7,0.0,1,0,1,Winter,Clear,Working Day,2012,November,Friday
16451,2012-11-23,4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045,1,3,4,Winter,Clear,Working Day,2012,November,Friday
16452,2012-11-23,4,1,11,5,0,5,1,1,0.24,0.2879,0.81,0.0,0,10,10,Winter,Clear,Working Day,2012,November,Friday
16453,2012-11-23,4,1,11,6,0,5,1,1,0.24,0.2879,0.81,0.0,0,20,20,Winter,Clear,Working Day,2012,November,Friday
16454,2012-11-23,4,1,11,7,0,5,1,1,0.24,0.2879,0.81,0.0,5,72,77,Winter,Clear,Working Day,2012,November,Friday
16455,2012-11-23,4,1,11,8,0,5,1,1,0.24,0.2576,0.87,0.0896,11,83,94,Winter,Clear,Working Day,2012,November,Friday
16456,2012-11-23,4,1,11,9,0,5,1,1,0.28,0.2879,0.75,0.1045,32,80,112,Winter,Clear,Working Day,2012,November,Friday
16457,2012-11-23,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642,87,114,201,Winter,Clear,Working Day,2012,November,Friday
16458,2012-11-23,4,1,11,11,0,5,1,1,0.4,0.4091,0.5,0.194,121,130,251,Winter,Clear,Working Day,2012,November,Friday
16459,2012-11-23,4,1,11,12,0,5,1,1,0.44,0.4394,0.38,0.2537,186,193,379,Winter,Clear,Working Day,2012,November,Friday
16460,2012-11-23,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2836,224,200,424,Winter,Clear,Working Day,2012,November,Friday
16461,2012-11-23,4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537,240,195,435,Winter,Clear,Working Day,2012,November,Friday
16462,2012-11-23,4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537,233,214,447,Winter,Clear,Working Day,2012,November,Friday
16463,2012-11-23,4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,158,199,357,Winter,Mist,Working Day,2012,November,Friday
16464,2012-11-23,4,1,11,17,0,5,1,2,0.48,0.4697,0.39,0.0896,117,183,300,Winter,Mist,Working Day,2012,November,Friday
16465,2012-11-23,4,1,11,18,0,5,1,2,0.46,0.4545,0.44,0.0,50,158,208,Winter,Mist,Working Day,2012,November,Friday
16466,2012-11-23,4,1,11,19,0,5,1,2,0.46,0.4545,0.47,0.1642,33,121,154,Winter,Mist,Working Day,2012,November,Friday
16467,2012-11-23,4,1,11,20,0,5,1,1,0.46,0.4545,0.41,0.0896,42,100,142,Winter,Clear,Working Day,2012,November,Friday
16468,2012-11-23,4,1,11,21,0,5,1,1,0.46,0.4545,0.47,0.2537,23,75,98,Winter,Clear,Working Day,2012,November,Friday
16469,2012-11-23,4,1,11,22,0,5,1,1,0.44,0.4394,0.33,0.5224,16,63,79,Winter,Clear,Working Day,2012,November,Friday
16470,2012-11-23,4,1,11,23,0,5,1,1,0.42,0.4242,0.38,0.4478,20,47,67,Winter,Clear,Working Day,2012,November,Friday
16471,2012-11-24,4,1,11,0,0,6,0,1,0.4,0.4091,0.37,0.4179,9,33,42,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16472,2012-11-24,4,1,11,1,0,6,0,1,0.34,0.2879,0.42,0.4925,1,19,20,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16473,2012-11-24,4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119,10,22,32,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16474,2012-11-24,4,1,11,3,0,6,0,1,0.28,0.2576,0.41,0.3582,6,5,11,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16475,2012-11-24,4,1,11,4,0,6,0,1,0.26,0.2121,0.41,0.4478,1,2,3,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16476,2012-11-24,4,1,11,5,0,6,0,1,0.26,0.2273,0.41,0.3284,1,2,3,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16477,2012-11-24,4,1,11,6,0,6,0,1,0.24,0.2121,0.44,0.2836,1,9,10,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16478,2012-11-24,4,1,11,7,0,6,0,2,0.26,0.2273,0.41,0.3284,4,21,25,Winter,Mist,Weekend/Holiday,2012,November,Saturday
16479,2012-11-24,4,1,11,8,0,6,0,2,0.26,0.2121,0.44,0.4627,7,55,62,Winter,Mist,Weekend/Holiday,2012,November,Saturday
16480,2012-11-24,4,1,11,9,0,6,0,2,0.26,0.2121,0.41,0.4478,26,96,122,Winter,Mist,Weekend/Holiday,2012,November,Saturday
16481,2012-11-24,4,1,11,10,0,6,0,2,0.26,0.2273,0.44,0.2985,46,96,142,Winter,Mist,Weekend/Holiday,2012,November,Saturday
16482,2012-11-24,4,1,11,11,0,6,0,2,0.28,0.2576,0.41,0.2985,55,131,186,Winter,Mist,Weekend/Holiday,2012,November,Saturday
16483,2012-11-24,4,1,11,12,0,6,0,2,0.3,0.2576,0.36,0.6119,53,146,199,Winter,Mist,Weekend/Holiday,2012,November,Saturday
16484,2012-11-24,4,1,11,13,0,6,0,1,0.32,0.303,0.36,0.3284,64,161,225,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16485,2012-11-24,4,1,11,14,0,6,0,1,0.32,0.2879,0.33,0.4627,58,149,207,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16486,2012-11-24,4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,59,139,198,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16487,2012-11-24,4,1,11,16,0,6,0,1,0.28,0.2424,0.38,0.4478,43,127,170,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16488,2012-11-24,4,1,11,17,0,6,0,1,0.26,0.2273,0.41,0.3881,29,97,126,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16489,2012-11-24,4,1,11,18,0,6,0,1,0.26,0.2273,0.38,0.3881,22,123,145,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16490,2012-11-24,4,1,11,19,0,6,0,1,0.26,0.2424,0.41,0.2537,9,74,83,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16491,2012-11-24,4,1,11,20,0,6,0,1,0.24,0.2121,0.44,0.2836,3,55,58,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16492,2012-11-24,4,1,11,21,0,6,0,1,0.24,0.2273,0.44,0.194,9,66,75,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16493,2012-11-24,4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537,7,69,76,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16494,2012-11-24,4,1,11,23,0,6,0,1,0.24,0.2273,0.44,0.194,9,48,57,Winter,Clear,Weekend/Holiday,2012,November,Saturday
16495,2012-11-25,4,1,11,0,0,0,0,1,0.22,0.2121,0.47,0.2537,3,31,34,Winter,Clear,Weekend/Holiday,2012,November,Sunday
16496,2012-11-25,4,1,11,1,0,0,0,1,0.22,0.2273,0.44,0.194,4,32,36,Winter,Clear,Weekend/Holiday,2012,November,Sunday
